G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,Outcome,Player
4,-18,3.3999999999999986,0.8999999999999995,1.4000000000000004,0.03999999999999998,0.10000000000000009,0.19999999999999973,0.025000000000000022,0.8,1.2999999999999998,0.04299999999999998,0.03600000000000003,1.5999999999999999,1.7999999999999998,0.019000000000000017,-0.09999999999999998,0.20000000000000018,0.19999999999999996,1.7999999999999998,0.09999999999999998,0.1,0.5,-0.30000000000000004,3.6999999999999993,2006,0,Chucky Atkins\atkinch01
-51,-23,-12.8,-2.3,-4.4,-0.09000000000000002,-0.5,-0.7999999999999998,-0.063,-1.9000000000000001,-3.7,-0.07899999999999996,-0.068,-3.1999999999999997,-3.6999999999999997,-0.36600000000000005,-0.1,-0.40000000000000013,-0.5999999999999999,-2.5999999999999996,-0.29999999999999993,-0.1,-1.2999999999999998,-0.7,-8.5,2007,0,Chucky Atkins\atkinch01
9,0,-2.1999999999999993,-0.8,-1.6999999999999997,-0.04299999999999998,-0.5,-1.5999999999999999,-0.05299999999999999,-0.09999999999999998,-0.10000000000000009,-0.055999999999999994,-0.08000000000000002,0.3,0.09999999999999998,0.49399999999999994,0.1,-0.6,-0.6000000000000001,-0.19999999999999996,-0.10000000000000003,0.1,0.29999999999999993,-0.30000000000000004,-1.7000000000000002,2008,0,Chucky Atkins\atkinch01
7,11,3.6000000000000014,0.3999999999999999,0.5,0.062,0.09999999999999998,0.10000000000000009,0.03799999999999998,0.30000000000000004,0.40000000000000013,0.07799999999999996,0.066,0.09999999999999998,0.19999999999999996,-0.0119999999999999,-0.1,0.0,0.0,0.4999999999999998,0.10000000000000003,-0.1,0.10000000000000009,0.5,1.0,2009,0,Chucky Atkins\atkinch01
11,-20,-0.7999999999999972,-0.09999999999999987,0.2999999999999998,-0.04999999999999999,0.0,-0.1,0.0,-0.09999999999999987,0.20000000000000018,-0.05399999999999999,-0.04999999999999999,0.09999999999999998,0.0,0.10699999999999998,-0.09999999999999998,0.7000000000000002,0.5,-0.19999999999999996,0.0,-0.09999999999999998,0.0,-0.10000000000000009,-0.10000000000000053,2001,0,Stacey Augmon\augmost01
-7,0,-4.800000000000001,-0.7,-1.5999999999999996,-0.016000000000000014,0.0,0.1,0.0,-0.7,-1.6,-0.0040000000000000036,-0.016000000000000014,-0.19999999999999996,-0.30000000000000004,-0.01200000000000001,-0.4,-0.9000000000000001,-1.2,-0.30000000000000004,-0.29999999999999993,-0.1,-0.09999999999999998,-0.3999999999999999,-1.5999999999999996,2002,0,Stacey Augmon\augmost01
-1,21,8.2,1.0,2.3,0.0010000000000000009,0.0,0.0,0.143,1.0,2.3000000000000003,-0.009000000000000008,0.0030000000000000027,0.8,1.0,0.041000000000000036,0.4,0.5,0.8,0.19999999999999996,0.4,0.1,0.5000000000000001,0.5999999999999999,2.8,2003,0,Stacey Augmon\augmost01
-14,-17,-8.4,-0.9000000000000001,-2.0,-0.0050000000000000044,0.0,-0.1,-0.143,-0.9000000000000001,-1.9000000000000004,-0.01100000000000001,-0.007000000000000006,-0.6000000000000001,-0.6000000000000001,-0.051000000000000045,0.0,-0.8,-0.7,-0.5,-0.4,-0.1,-0.5000000000000001,-0.19999999999999996,-2.3,2004,0,Stacey Augmon\augmost01
-19,-4,-1.4000000000000004,-0.5,-1.0,-0.06499999999999995,0.0,0.0,0.0,-0.5,-1.0,-0.06499999999999995,-0.06499999999999995,-0.4,-0.5999999999999999,-0.040000000000000036,-0.30000000000000004,0.0,-0.30000000000000004,-0.09999999999999998,-0.10000000000000003,0.1,-0.3,-0.3999999999999999,-1.5,2005,0,Stacey Augmon\augmost01
-31,-8,-1.700000000000001,-0.10000000000000009,-0.7999999999999998,0.03500000000000003,-0.1,-0.4,-0.25,0.0,-0.5,0.038000000000000034,0.02400000000000002,-0.3,-0.6000000000000001,0.30000000000000004,-0.5,-0.3999999999999999,-0.8999999999999999,-0.5000000000000001,0.0,-0.2,-0.5,-0.10000000000000009,-0.6999999999999997,2001,0,Isaac Austin\austiis01
-27,0,0.7999999999999989,-0.09999999999999998,0.6000000000000001,-0.09300000000000003,-0.09999999999999998,0.19999999999999996,-0.1,0.0,0.5,-0.09500000000000003,-0.11599999999999999,0.0,0.0,-0.09399999999999997,0.0,0.29999999999999993,0.4,-0.09999999999999987,0.09999999999999998,-0.1,-0.10000000000000009,-0.30000000000000004,-0.2999999999999998,2001,0,William Avery\averywi01
15,0,5.4,0.8999999999999999,1.7000000000000002,0.14200000000000002,0.0,0.0,0.0,0.8999999999999999,1.7,0.14099999999999996,0.14200000000000002,0.4,0.5999999999999999,0.12199999999999994,0.5000000000000001,1.1,1.6,0.2,0.0,0.0,0.30000000000000004,0.9000000000000001,2.4000000000000004,2001,0,Dalibor Bagarić\bagarda01
-40,0,-5.200000000000001,-0.5999999999999999,-1.0,-0.09600000000000003,0.0,0.0,0.0,-0.5999999999999999,-0.8999999999999999,-0.09899999999999998,-0.09600000000000003,-0.5,-0.9999999999999999,0.16400000000000003,-0.40000000000000013,-0.8,-1.2000000000000002,-0.09999999999999998,0.0,-0.2,-0.4,-1.1,-1.8000000000000003,2002,0,Dalibor Bagarić\bagarda01
-21,14,3.1000000000000014,1.1000000000000005,1.0,0.063,0.0,-0.1,0.062,1.1000000000000005,1.0999999999999996,0.061,0.063,-0.5,-0.10000000000000053,-0.08999999999999997,0.7000000000000002,0.0,0.7000000000000002,0.10000000000000009,-0.09999999999999998,-0.30000000000000004,0.19999999999999973,0.10000000000000009,1.9000000000000004,2001,0,Vin Baker\bakervi01
-3,-32,-13.0,-3.8000000000000003,-7.800000000000001,-0.007000000000000006,0.0,0.0,-0.125,-3.8000000000000003,-7.799999999999999,-0.0020000000000000018,-0.008000000000000007,-1.2000000000000002,-1.9999999999999996,0.040000000000000036,-1.4000000000000001,-1.1999999999999997,-2.6000000000000005,-0.7000000000000001,0.0,-0.09999999999999998,-1.0999999999999999,-0.8000000000000003,-8.899999999999999,2002,0,Vin Baker\bakervi01
2,24,6.199999999999999,2.0,4.0,0.0030000000000000027,0.0,0.0,0.333,1.9,4.0,-0.0050000000000000044,0.0050000000000000044,0.7000000000000002,0.7999999999999998,0.052999999999999936,0.40000000000000013,1.0,1.4000000000000004,0.6,0.09999999999999998,0.0,0.19999999999999996,0.20000000000000018,4.6000000000000005,2003,0,Vin Baker\bakervi01
-27,-33,-16.700000000000003,-3.4,-6.4,-0.17099999999999999,0.0,-0.1,-0.333,-3.3,-6.4,-0.16599999999999998,-0.173,-1.8,-2.3,-0.19699999999999995,-1.5,-2.3,-3.8000000000000003,-0.7999999999999999,-0.4,-0.5,-0.7999999999999999,-1.6,-8.5,2004,0,Vin Baker\bakervi01
-19,1,3.0,0.4,0.2999999999999998,0.15700000000000003,0.0,0.0,0.0,0.4,0.3999999999999999,0.15000000000000002,0.15700000000000003,1.3,1.6999999999999997,0.19299999999999995,-0.3,1.3,1.0,0.09999999999999998,0.4,0.4,0.5000000000000001,0.20000000000000018,2.0999999999999996,2005,0,Vin Baker\bakervi01
11,4,7.2,0.30000000000000004,0.8000000000000003,-0.01100000000000001,-0.30000000000000004,-0.6,-0.232,0.6,1.4000000000000001,0.020000000000000018,-0.07200000000000001,0.5,0.5,0.9,0.3,0.29999999999999993,0.5,1.0,0.6000000000000001,0.1,0.0,1.2,0.7000000000000002,2001,0,Erick Barkley\barkler01
-31,20,2.1000000000000014,-0.5,-0.3000000000000007,-0.059,0.10000000000000009,0.5999999999999999,-0.08099999999999996,-0.5999999999999999,-0.8999999999999995,-0.040000000000000036,-0.04999999999999999,-0.40000000000000013,-0.4,-0.07199999999999995,-0.1,0.3999999999999999,0.3999999999999999,0.9000000000000001,0.0,0.1,0.10000000000000009,0.19999999999999996,-1.2999999999999998,2001,0,Dana Barros\barroda01
14,61,11.0,2.0,3.8000000000000007,0.014000000000000012,0.3999999999999999,1.4,-0.05199999999999999,1.5999999999999999,2.4,0.07099999999999995,-0.019000000000000017,1.0999999999999999,1.4,0.030000000000000027,0.19999999999999996,2.0,2.3000000000000003,1.9,0.6000000000000001,0.3,0.7,0.30000000000000027,5.6,2001,0.048,Brent Barry\barrybr01
-6,-13,-4.399999999999999,-1.5,-2.1000000000000005,-0.04999999999999999,-0.3999999999999999,-0.8999999999999999,-0.020999999999999963,-1.0,-1.2000000000000002,-0.07399999999999995,-0.050999999999999934,-0.7,-0.7999999999999998,-0.050999999999999934,-0.09999999999999998,-1.3000000000000003,-1.4000000000000004,-0.20000000000000018,-0.30000000000000004,-0.3,-0.10000000000000009,0.5,-4.1,2002,0.005,Brent Barry\barrybr01
-16,-15,-2.5,0.10000000000000009,-0.5,0.045999999999999985,0.2999999999999998,0.3999999999999999,0.04899999999999999,-0.19999999999999996,-0.7999999999999998,0.06299999999999994,0.07699999999999996,-0.19999999999999996,-0.20000000000000018,0.03199999999999992,-0.19999999999999996,-0.2999999999999998,-0.5,0.7000000000000002,-0.10000000000000009,0.09999999999999998,0.5,-0.6000000000000001,0.5,2003,0,Brent Barry\barrybr01
22,-45,-9.100000000000001,-1.2000000000000002,-1.5,-0.08100000000000002,-0.7,-0.7999999999999998,-0.09500000000000003,-0.5,-0.7999999999999998,-0.051999999999999935,-0.10499999999999998,-0.10000000000000009,-0.19999999999999996,0.010000000000000009,0.0,-1.1,-1.2000000000000002,-3.5999999999999996,-0.8999999999999999,-0.09999999999999998,-1.5999999999999999,-0.6000000000000001,-3.4000000000000004,2004,0,Brent Barry\barrybr01
-7,-3,-4.5,-0.2999999999999998,-1.0,0.029000000000000026,-0.09999999999999987,-0.7999999999999998,0.039000000000000035,-0.19999999999999996,-0.30000000000000027,0.006000000000000005,0.03599999999999992,-0.8999999999999999,-0.8999999999999999,-0.17599999999999993,0.0,-0.19999999999999996,-0.19999999999999973,-0.5000000000000002,0.0,0.2,-0.10000000000000009,-0.19999999999999996,-1.6000000000000005,2005,0,Brent Barry\barrybr01
1,23,4.699999999999999,0.6000000000000001,1.0,0.022999999999999965,0.5999999999999999,1.0999999999999996,0.04999999999999999,0.0,-0.09999999999999987,0.0050000000000000044,0.05800000000000005,0.8999999999999999,0.8,0.21899999999999997,-0.2,0.09999999999999987,0.0,0.10000000000000009,0.19999999999999996,-0.2,0.10000000000000009,-0.10000000000000009,2.7,2006,0,Brent Barry\barrybr01
-44,-27,-3.8000000000000007,-0.20000000000000018,-0.5,0.006000000000000005,-0.19999999999999996,-0.19999999999999973,-0.017000000000000015,-0.09999999999999998,-0.30000000000000004,0.06799999999999995,0.0050000000000000044,-0.7999999999999999,-1.0,0.06999999999999995,0.2,-0.5,-0.30000000000000004,-0.10000000000000009,-0.19999999999999996,-0.1,-0.20000000000000007,0.19999999999999996,-1.4000000000000004,2007,0,Brent Barry\barrybr01
25,0,-2.599999999999998,-1.2,-2.1,-0.07400000000000001,-0.6,-1.3000000000000003,-0.05499999999999999,-0.5,-0.8,-0.09199999999999997,-0.08199999999999996,-0.3,-0.19999999999999996,0.0,-0.10000000000000003,0.0,-0.10000000000000009,-0.30000000000000004,-0.09999999999999998,0.0,0.30000000000000004,-0.5999999999999999,-3.3999999999999995,2008,0,Brent Barry\barrybr01
20,4,7.899999999999999,1.4000000000000001,2.3000000000000007,0.08499999999999996,0.8,1.0,0.121,0.7000000000000001,1.2000000000000002,0.044999999999999984,0.10999999999999999,0.30000000000000004,0.19999999999999996,0.05400000000000005,0.2,0.9999999999999998,1.4,1.1999999999999997,0.6000000000000001,0.1,0.4999999999999999,0.5,3.9000000000000004,2001,0,Jon Barry\barryjo01
-2,-6,-5.800000000000001,-0.7000000000000002,-1.1000000000000005,-0.03899999999999998,-0.3999999999999999,-0.3999999999999999,-0.062,-0.30000000000000004,-0.6000000000000001,-0.013000000000000012,-0.050999999999999934,-0.19999999999999996,-0.09999999999999987,-0.07100000000000006,-0.09999999999999998,-0.4999999999999998,-0.6000000000000001,-0.6999999999999997,-0.30000000000000004,0.0,-0.3999999999999999,-0.30000000000000004,-2.0999999999999996,2002,0,Jon Barry\barryjo01
-23,9,0.9000000000000021,-0.2999999999999998,-0.09999999999999964,-0.045999999999999985,-0.20000000000000007,-0.30000000000000027,-0.03699999999999998,-0.10000000000000009,0.19999999999999973,-0.061,-0.06300000000000006,0.0,-0.10000000000000009,-0.015000000000000013,0.0,-0.10000000000000009,-0.09999999999999964,0.0,0.19999999999999996,-0.1,-0.09999999999999998,-0.10000000000000009,-0.7000000000000002,2003,0,Jon Barry\barryjo01
12,-7,2.5,0.19999999999999973,0.09999999999999964,0.033999999999999975,0.09999999999999998,0.0,0.06,0.10000000000000009,0.10000000000000009,0.009000000000000008,0.04400000000000004,-0.20000000000000007,-0.19999999999999996,0.028000000000000025,0.0,0.19999999999999996,0.09999999999999964,-0.20000000000000018,-0.09999999999999998,0.0,0.09999999999999998,0.19999999999999996,0.39999999999999947,2004,0,Jon Barry\barryjo01
-49,-2,-4.699999999999999,-0.9999999999999998,-2.0,-0.05299999999999999,-0.4,-0.7999999999999998,-0.05499999999999999,-0.6000000000000001,-1.2,-0.04899999999999999,-0.05700000000000005,0.29999999999999993,0.5,-0.04500000000000004,-0.30000000000000004,-0.3999999999999999,-0.6999999999999997,-1.0999999999999999,-0.20000000000000007,0.0,0.10000000000000009,-0.09999999999999987,-2.3,2005,0,Jon Barry\barryjo01
34,48,3.5,0.19999999999999973,0.2999999999999998,0.0040000000000000036,0.0,-0.1,0.0,0.19999999999999973,0.20000000000000018,-0.0010000000000000009,0.0040000000000000036,0.09999999999999987,0.10000000000000009,0.039000000000000035,0.7,0.0,0.7000000000000002,0.09999999999999998,0.10000000000000009,-0.6,-0.20000000000000007,-0.20000000000000018,0.40000000000000036,2001,0,Tony Battie\battito01
-7,-11,0.5,0.10000000000000009,0.20000000000000018,-0.0020000000000000018,0.0,0.1,0.2,0.10000000000000009,0.20000000000000018,0.0,0.0,0.10000000000000009,0.0,0.06899999999999995,-0.2999999999999998,0.2999999999999998,0.0,0.19999999999999996,-0.30000000000000004,0.29999999999999993,0.0,-0.10000000000000009,0.39999999999999947,2002,0,Tony Battie\battito01
6,-55,-4.900000000000002,-0.7000000000000002,-0.20000000000000018,-0.09600000000000003,0.0,0.0,0.021999999999999992,-0.7000000000000002,-0.3000000000000007,-0.09600000000000003,-0.09600000000000003,-0.4,-0.6000000000000001,-0.0040000000000000036,-0.6000000000000001,-1.0,-1.5999999999999996,0.10000000000000009,-0.09999999999999998,-0.29999999999999993,0.20000000000000007,-0.6999999999999997,-1.7000000000000002,2003,0,Tony Battie\battito01
8,25,3.1999999999999993,-0.2999999999999998,-0.8999999999999995,0.017000000000000015,0.0,0.0,-0.222,-0.2999999999999998,-0.7999999999999998,0.020000000000000018,0.015000000000000013,-0.09999999999999998,0.0,-0.019000000000000017,-0.30000000000000004,0.9000000000000004,0.6999999999999993,-0.30000000000000004,0.0,0.09999999999999998,0.09999999999999998,0.7999999999999998,-0.6999999999999993,2004,0,Tony Battie\battito01
1,50,3.6000000000000014,1.4,2.3,0.046999999999999986,0.0,0.0,0.0,1.4,2.4000000000000004,0.044999999999999984,0.046999999999999986,0.30000000000000004,0.40000000000000013,-0.05899999999999994,0.5,-0.40000000000000036,0.0,0.09999999999999998,0.19999999999999996,-0.19999999999999996,0.10000000000000009,0.0,3.0,2005,0,Tony Battie\battito01
-16,-16,-3.1000000000000014,-0.6999999999999997,-1.2000000000000002,-0.018000000000000016,0.0,-0.1,0.0,-0.6999999999999997,-1.2999999999999998,-0.02300000000000002,-0.018000000000000016,-0.30000000000000004,-0.40000000000000013,0.01100000000000001,-0.40000000000000013,0.0,-0.39999999999999947,-0.09999999999999998,-0.19999999999999996,-0.30000000000000004,-0.20000000000000007,-0.20000000000000018,-1.8000000000000007,2006,0,Tony Battie\battito01
-62,-3,-6.699999999999999,-1.2000000000000002,-1.5,-0.139,0.1,0.19999999999999998,0.027999999999999997,-1.1,-1.6999999999999997,-0.136,-0.129,-0.19999999999999996,-0.40000000000000013,0.040999999999999925,-0.8999999999999999,-1.0999999999999999,-2.1,-0.2,0.0,-0.19999999999999998,-0.39999999999999997,-0.19999999999999996,-2.4,2009,0,Tony Battie\battito01
23,0,1.0,0.29999999999999993,-0.20000000000000018,0.119,0.0,-0.19999999999999998,0.41700000000000004,0.20000000000000007,0.0,0.10100000000000003,0.11599999999999999,-0.3,-0.29999999999999993,-0.129,0.10000000000000003,0.9000000000000001,1.1,0.09999999999999998,-0.19999999999999998,0.30000000000000004,0.09999999999999998,0.30000000000000004,0.20000000000000018,2010,0,Tony Battie\battito01
-11,11,1.0,-0.5,-0.6000000000000001,-0.09599999999999997,-0.1,-0.1,-0.667,-0.40000000000000013,-0.5,-0.08200000000000002,-0.10599999999999998,-0.1,-0.30000000000000004,0.42900000000000005,-0.10000000000000003,0.0,-0.10000000000000009,0.3,0.0,-0.2,-0.19999999999999998,-0.6000000000000001,-1.0,2011,0,Tony Battie\battito01
69,12,6.0,0.9999999999999999,1.8000000000000003,0.14300000000000002,0.0,0.0,-0.06,1.0,1.8,0.21400000000000002,0.09700000000000003,0.5,0.6,0.75,0.4,0.9000000000000001,1.3,1.0,0.09999999999999998,0.1,0.19999999999999996,1.3,2.4,2001,0,Raja Bell\bellra01
1,20,3.5999999999999996,-0.19999999999999996,-0.40000000000000036,0.01200000000000001,0.09999999999999998,0.09999999999999998,0.13899999999999996,-0.19999999999999996,-0.5,-0.014000000000000012,0.03699999999999998,-0.2,-0.09999999999999998,-0.07399999999999995,0.19999999999999996,0.19999999999999996,0.3999999999999999,-0.19999999999999996,0.39999999999999997,0.0,0.0,0.30000000000000004,-0.2999999999999998,2002,0,Raja Bell\bellra01
7,-28,9.000000000000002,2.8,7.000000000000001,-0.03200000000000003,0.5,1.3,-0.03899999999999998,2.3,5.699999999999999,-0.03200000000000003,-0.043999999999999984,2.1,2.5,0.10999999999999999,0.09999999999999998,0.9000000000000001,1.0,0.5,0.10000000000000009,0.1,0.7999999999999999,1.4000000000000001,8.1,2003,0.002,Raja Bell\bellra01
-19,28,3.799999999999997,0.7999999999999998,0.7999999999999989,0.04500000000000004,0.09999999999999998,0.10000000000000009,0.030000000000000027,0.7000000000000002,0.7000000000000002,0.049000000000000044,0.04799999999999999,-0.5999999999999999,-0.6000000000000001,-0.039000000000000035,0.10000000000000009,0.19999999999999973,0.30000000000000027,0.09999999999999987,-0.10000000000000009,-0.1,-0.09999999999999987,0.09999999999999964,1.1000000000000014,2004,0,Raja Bell\bellra01
16,47,9.100000000000001,0.6000000000000005,1.200000000000001,0.0030000000000000027,1.6,3.4999999999999996,0.03899999999999998,-1.1,-2.4000000000000004,0.003999999999999948,0.06799999999999995,-0.30000000000000004,-0.5999999999999999,0.041000000000000036,-0.20000000000000007,0.20000000000000018,0.0,1.2000000000000002,0.30000000000000004,0.19999999999999998,-0.19999999999999996,-0.19999999999999973,2.3999999999999986,2005,0.002,Raja Bell\bellra01
-1,-1,-0.10000000000000142,-0.10000000000000053,0.3999999999999986,-0.025000000000000022,0.10000000000000009,0.8000000000000007,-0.029000000000000026,-0.2999999999999998,-0.2999999999999998,-0.01899999999999996,-0.02399999999999991,0.0,0.09999999999999987,-0.01200000000000001,0.0,0.0,0.0,-0.10000000000000009,-0.4,0.0,0.0,-0.10000000000000009,0.0,2006,0,Raja Bell\bellra01
-3,-3,-2.1000000000000014,-1.0999999999999996,-2.1999999999999993,-0.01100000000000001,-0.30000000000000027,-0.5,-0.011999999999999955,-0.7000000000000002,-1.5999999999999996,-0.0030000000000000027,-0.0010000000000000009,-0.3999999999999999,-0.7,0.09199999999999997,0.0,0.3999999999999999,0.5,-0.2999999999999998,0.09999999999999998,0.10000000000000003,-0.20000000000000007,-0.10000000000000009,-2.799999999999999,2007,0,Raja Bell\bellra01
-8,-9,-0.6999999999999957,0.2999999999999998,0.1999999999999993,0.016000000000000014,-0.5999999999999999,-1.9000000000000004,0.019999999999999962,0.8999999999999999,2.0,-0.0010000000000000009,-0.018000000000000016,0.19999999999999996,0.30000000000000004,-0.015000000000000013,0.0,0.0,-0.10000000000000009,-0.10000000000000009,0.0,-0.30000000000000004,0.4,-0.3999999999999999,0.0,2008,0,Raja Bell\bellra01
